Watching for file changes with StatReloader
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/models.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:04:58
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
[06/Jun/2026 03:09:25] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:09:25] "GET /api/orders/?active=true HTTP/1.1" 200 350
[06/Jun/2026 03:09:26] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:26] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:26] "GET /api/couriers/ HTTP/1.1" 200 217
[06/Jun/2026 03:09:26] "GET /api/order-channels/ HTTP/1.1" 200 560
[06/Jun/2026 03:09:26] "GET /api/orders/ HTTP/1.1" 200 28479
[06/Jun/2026 03:09:26] "GET /api/orders/ HTTP/1.1" 200 28479
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/serializers.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:09:21
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/serializers.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:09:27
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:09:30
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/views.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:09:36
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
/Users/imyigitcengiz/Downloads/bidolupos-app/backend/api/urls.py changed, reloading.
Performing system checks...

System check identified no issues (0 silenced).
June 06, 2026 - 03:09:43
Django version 6.0.6, using settings 'bidolupos.settings'
Starting development server at http://127.0.0.1:8000/
Quit the server with CONTROL-C.

WARNING: This is a development server. Do not use it in a production setting. Use a production WSGI or ASGI server instead.
For more information on production servers see: https://docs.djangoproject.com/en/6.0/howto/deployment/
Watching for file changes with StatReloader
[06/Jun/2026 03:09:59] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:09:59] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:10:01] "GET /api/expenses/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/orders/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/expenses/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/orders/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:10:01] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:10:01] "GET /api/couriers/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/courier-logs/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/couriers/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:01] "GET /api/courier-logs/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:02] "GET /api/expenses/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:02] "GET /api/expenses/ HTTP/1.1" 200 2
[06/Jun/2026 03:10:03] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:10:03] "GET /api/dashboard-stats/ HTTP/1.1" 200 369
[06/Jun/2026 03:10:20] "GET /api/tables/ HTTP/1.1" 200 720
[06/Jun/2026 03:10:20] "GET /api/orders/?active=true HTTP/1.1" 200 2
[06/Jun/2026 03:10:20] "GET /api/tables/ HTTP/1.1" 200 720
[06/Jun/2026 03:10:20] "GET /api/orders/?active=true HTTP/1.1" 200 2
[06/Jun/2026 03:10:22] "GET /api/staff-members/ HTTP/1.1" 200 117
[06/Jun/2026 03:10:22] "GET /api/staff-members/ HTTP/1.1" 200 117
[06/Jun/2026 03:10:24] "GET /api/dashboard-stats/ HTTP/1.1" 200 569
[06/Jun/2026 03:10:24] "GET /api/dashboard-stats/ HTTP/1.1" 200 569
